"Codigo","Estado"
4601011,"Activo"
4601012,"Activo"
4601013,"Activo"
4601014,"Activo"
4601016,"Activo"
4601017,"Activo"
4601018,"Activo"
4601019,"Activo"
4601021,"Activo"
4601022,"Activo"
4601025,"Activo"
4601026,"Activo"
4601027,"Activo"
4601028,"Activo"
4601031,"Activo"
4601032,"Activo"
4601033,"Activo"
4601036,"Activo"
4601037,"Activo"
4601040,"Activo"
4601041,"Activo"
4601045,"Activo"
4601047,"Activo"
4601048,"Activo"
4601050,"Activo"
4601051,"Activo"
4601052,"Activo"
4601056,"Activo"
4601058,"Activo"
4601061,"Activo"
4601062,"Activo"
4601064,"Activo"
4601067,"Activo"
4601080,"Activo"
4601081,"Activo"
4601082,"Activo"
4601083,"Activo"
4601084,"Activo"
4601085,"Activo"
4601086,"Activo"
4601087,"Activo"
4601088,"Activo"
4601089,"Activo"
4601090,"Activo"
4601091,"Activo"
4601092,"Activo"
4601093,"Activo"
4601094,"Activo"
4601095,"Activo"
4601096,"Activo"
4601097,"Activo"
4601098,"Activo"
4601099,"Activo"
4601100,"Activo"
4601101,"Activo"
4601102,"Activo"
4601103,"Activo"
4601104,"Activo"
4601105,"Activo"
4601106,"Activo"
4601107,"Activo"
4601108,"Activo"
4601109,"Activo"
4601110,"Activo"
4601111,"Activo"
4601112,"Activo"
4601113,"Activo"
4601114,"Activo"
4601115,"Activo"
4601116,"Activo"
4601117,"Activo"
4601118,"Activo"
4601119,"Activo"
4601120,"Activo"
4601121,"Activo"
4601122,"Activo"
4601123,"Activo"
4601124,"Activo"
4601125,"Activo"
4601126,"Activo"
4601127,"Activo"
4601128,"Activo"
4601129,"Activo"
4601130,"Activo"
4601131,"Activo"
4601132,"Activo"
4601133,"Activo"
4601134,"Activo"
4601135,"Activo"
4601136,"Activo"
4601137,"Activo"
4601138,"Activo"
4601139,"Activo"
4601140,"Activo"
4601141,"Activo"
4601142,"Activo"
4601143,"Activo"
4601144,"Activo"
4601145,"Activo"
4601146,"Activo"
4601147,"Activo"
4601148,"Activo"
4601149,"Activo"
4601150,"Activo"
4601151,"Activo"
4601152,"Activo"
4601153,"Activo"
4601154,"Activo"
4601155,"Activo"
4601156,"Activo"
4601157,"Activo"
4601158,"Activo"
4601159,"Activo"
4601160,"Activo"
4601161,"Activo"
4601162,"Activo"
4601163,"Activo"
4601164,"Activo"
4601165,"Activo"
4601166,"Activo"
4601167,"Activo"
4601168,"Activo"
4601169,"Activo"
4601170,"Activo"
4601171,"Activo"
4601172,"Activo"
4601173,"Activo"
4601174,"Activo"
4601175,"Activo"
4601176,"Activo"
4601177,"Activo"
4601178,"Activo"
4601179,"Activo"
4601180,"Activo"
4601181,"Activo"
4601182,"Activo"
4601183,"Activo"
4601184,"Activo"
4601185,"Activo"
4601186,"Activo"
4601187,"Activo"
4601188,"Activo"
4601189,"Activo"
4601190,"Activo"
4601191,"Activo"
4601192,"Activo"
4601193,"Activo"
4601194,"Activo"
4601195,"Activo"
4601196,"Activo"
4601197,"Activo"
4601198,"Activo"
4601199,"Activo"
4601200,"Activo"
4601201,"Activo"
4601202,"Activo"
4601203,"Activo"
4601204,"Activo"
4601205,"Activo"
4601206,"Activo"
4601207,"Activo"
4601208,"Activo"
4601209,"Activo"
4601210,"Activo"
4601211,"Activo"
4601212,"Activo"
4601213,"Activo"
4601214,"Activo"
4601215,"Activo"
4601216,"Activo"
4601217,"Activo"
4601218,"Activo"
4601219,"Activo"
4601220,"Activo"
4601221,"Activo"
4601222,"Activo"
4601223,"Activo"
4601224,"Activo"
4601225,"Activo"
4601226,"Activo"
4601227,"Activo"
4601228,"Activo"
4601229,"Activo"
4601230,"Activo"
4601231,"Activo"
4601232,"Activo"
4601233,"Activo"
4601234,"Activo"
4601235,"Activo"
4601236,"Activo"
4601237,"Activo"
4601238,"Activo"
4601239,"Activo"
4601240,"Activo"
4601241,"Activo"
4601242,"Activo"
4601243,"Activo"
4601244,"Activo"
4601245,"Activo"
4601246,"Activo"
4601247,"Activo"
4601248,"Activo"
4601249,"Activo"
4601250,"Activo"
4601251,"Activo"
4601252,"Activo"
4601253,"Activo"
4601254,"Activo"
4601255,"Activo"
4601256,"Activo"
4601257,"Activo"
4603001,"Activo"
4603002,"Activo"
4603004,"Activo"
4603006,"Activo"
4603007,"Activo"
4603008,"Activo"
4603009,"Activo"
4603010,"Activo"
4603011,"Activo"
4603012,"Activo"
4603013,"Activo"
4603014,"Activo"
4603015,"Activo"
4603016,"Activo"
4603017,"Activo"
4603018,"Activo"
4603019,"Activo"
4603020,"Activo"
4604002,"Activo"
4604003,"Activo"
4604004,"Activo"
4604005,"Activo"
4604006,"Activo"
4604007,"Activo"
4604008,"Activo"
4604010,"Activo"
4604011,"Activo"
4604012,"Activo"
4604013,"Activo"
4604014,"Activo"
4604015,"Activo"
4604016,"Activo"
4604017,"Activo"
4604018,"Activo"
4604019,"Activo"
4604020,"Activo"
4604021,"Activo"
4604022,"Activo"
4604023,"Activo"
4604024,"Activo"
4604025,"Activo"
4604026,"Activo"
4604027,"Activo"
4604028,"Activo"
4604029,"Activo"
4606003,"Activo"
4606004,"Activo"
4606005,"Activo"
4606007,"Activo"
4606010,"Activo"
4606012,"Activo"
4606013,"Activo"
4606014,"Activo"
4606015,"Activo"
4606016,"Activo"
4606017,"Activo"
4606018,"Activo"
4606019,"Activo"
4606021,"Activo"
4606022,"Activo"
4606025,"Activo"
4606029,"Activo"
4606034,"Activo"
4606040,"Activo"
4606049,"Activo"
4606050,"Activo"
4606051,"Activo"
4606053,"Activo"
4606054,"Activo"
4606056,"Activo"
4606057,"Activo"
4606058,"Activo"
4606059,"Activo"
4606060,"Activo"
4606061,"Activo"
4606062,"Activo"
4606063,"Activo"
4606064,"Activo"
4606065,"Activo"
4606066,"Activo"
4606067,"Activo"
4606068,"Activo"
4606069,"Activo"
4606070,"Activo"
4606071,"Activo"
4606072,"Activo"
4606073,"Activo"
4606074,"Activo"
4606075,"Activo"
4606076,"Activo"
4606077,"Activo"
4606078,"Activo"
4606079,"Activo"
4606080,"Activo"
4606081,"Activo"
4606082,"Activo"
4606083,"Activo"
4606084,"Activo"
4606085,"Activo"
4606086,"Activo"
4606087,"Activo"
4606088,"Activo"
4606089,"Activo"
4606090,"Activo"
4606091,"Activo"
4606092,"Activo"
4606093,"Activo"
4606094,"Activo"
4606095,"Activo"
4606096,"Activo"
4606097,"Activo"
4606098,"Activo"
4606099,"Activo"
4606100,"Activo"
4606101,"Activo"
4606102,"Activo"
4606103,"Activo"
4606104,"Activo"
4606105,"Activo"
4606106,"Activo"
4606107,"Activo"
4606108,"Activo"
4607001,"Activo"
4608001,"Activo"
4608002,"Activo"
4608003,"Activo"
4608005,"Activo"
4608007,"Activo"
4608009,"Activo"
4608010,"Activo"
4608011,"Activo"
4608012,"Activo"
4608020,"Activo"
4608021,"Activo"
4608022,"Activo"
4608028,"Activo"
4608029,"Activo"
4608030,"Activo"
4608031,"Activo"
4608032,"Activo"
4608033,"Activo"
4608034,"Activo"
4608035,"Activo"
4608036,"Activo"
4608037,"Activo"
4608038,"Activo"
4608039,"Activo"
4608040,"Activo"
4608041,"Activo"
4608042,"Activo"
4608043,"Activo"
4608044,"Activo"
4608045,"Activo"
4608046,"Activo"
4608047,"Activo"
4608048,"Activo"
4608049,"Activo"
4608050,"Activo"
4608051,"Activo"
4608052,"Activo"
4608053,"Activo"
4608054,"Activo"
4608055,"Activo"
4608056,"Activo"
4608057,"Activo"
4608058,"Activo"
4608059,"Activo"
4608060,"Activo"
4608061,"Activo"
4608062,"Activo"
4608063,"Activo"
4608064,"Activo"
4608065,"Activo"
4608066,"Activo"
4608067,"Activo"
4608068,"Activo"
4608069,"Activo"
4608070,"Activo"
4608071,"Activo"
4608072,"Activo"
4608073,"Activo"
4608074,"Activo"
4608075,"Activo"
4608076,"Activo"
4608077,"Activo"
4608078,"Activo"
4608079,"Activo"
4608080,"Activo"
4608081,"Activo"
4608082,"Activo"
4608083,"Activo"
4610001,"Activo"
4611001,"Activo"
4611002,"Activo"
4611005,"Activo"
4611007,"Activo"
4611008,"Activo"
4611009,"Activo"
4611010,"Activo"
4611011,"Activo"
4611012,"Activo"
4611013,"Activo"
4612002,"Activo"
4612003,"Activo"
4612004,"Activo"
4612005,"Activo"
4612006,"Activo"
4612007,"Activo"
4612008,"Activo"
4612009,"Activo"
4612010,"Activo"
4612011,"Activo"
4612012,"Activo"
4612013,"Activo"
4612014,"Activo"
4612015,"Activo"
4612016,"Activo"
4612017,"Activo"
4612018,"Activo"
4612019,"Activo"
4612020,"Activo"
4612021,"Activo"
4612022,"Activo"
4612023,"Activo"
4612024,"Activo"
4612025,"Activo"
4612026,"Activo"
4626001,"Activo"
4704001,"Activo"
4704080,"Activo"
4704082,"Activo"
4711081,"Activo"
4722007,"Activo"
4726001,"Activo"
4726002,"Activo"
4726081,"Activo"
4801002,"Activo"
4801003,"Activo"
4801004,"Activo"
4801005,"Activo"
4801006,"Activo"
4801007,"Activo"
4801008,"Activo"
4801009,"Activo"
4801010,"Activo"
4806001,"Activo"
4808001,"Activo"
4808003,"Activo"
4808004,"Activo"
4808005,"Activo"
4808006,"Activo"
4808007,"Activo"
4808008,"Activo"
4904001,"Activo"
4911080,"Activo"
4922001,"Activo"
4922002,"Activo"
4926001,"Activo"
5001004,"Activo"
5001008,"Activo"
5001009,"Activo"
5001010,"Activo"
5001011,"Activo"
5001012,"Activo"
5001013,"Activo"
5117001,"Activo"
5117002,"Activo"
5117003,"Activo"
5117004,"Activo"
5117005,"Activo"
5206001,"Activo"
5206002,"Activo"
5206004,"Activo"
5206009,"Activo"
5206010,"Activo"
5206011,"Activo"
5206012,"Activo"
5206013,"Activo"
5206014,"Activo"
5206016,"Activo"
5206017,"Activo"
5206018,"Activo"
5206019,"Activo"
5208001,"Activo"
5208003,"Activo"
5208005,"Activo"
5208008,"Activo"
5208009,"Activo"
5208018,"Activo"
5208020,"Activo"
5208021,"Activo"
5208022,"Activo"
5208024,"Activo"
5208026,"Activo"
5208027,"Activo"
5208028,"Activo"
5208033,"Activo"
5208034,"Activo"
5208035,"Activo"
5208036,"Activo"
5208037,"Activo"
5208039,"Activo"
5208041,"Activo"
5208042,"Activo"
5208043,"Activo"
5208044,"Activo"
5208045,"Activo"
5208046,"Activo"
5208047,"Activo"
5208048,"Activo"
5208049,"Activo"
5208050,"Activo"
5208051,"Activo"
5208052,"Activo"
5208053,"Activo"
5208054,"Activo"
5208055,"Activo"
5208056,"Activo"
5208057,"Activo"
5208058,"Activo"
5208059,"Activo"
5208060,"Activo"
5208061,"Activo"
5208062,"Activo"
5208063,"Activo"
5208064,"Activo"
5208065,"Activo"
5208066,"Activo"
5208067,"Activo"
5208068,"Activo"
5208069,"Activo"
5208070,"Activo"
5208071,"Activo"
5208072,"Activo"
5208073,"Activo"
5208074,"Activo"
5208075,"Activo"
5208076,"Activo"
5208077,"Activo"
5208078,"Activo"
5208079,"Activo"
5208080,"Activo"
5208081,"Activo"
5208082,"Activo"
5208083,"Activo"
5208084,"Activo"
5208085,"Activo"
5208086,"Activo"
5208087,"Activo"
5208088,"Activo"
5208089,"Activo"
5208090,"Activo"
5208091,"Activo"
5208092,"Activo"
5208093,"Activo"
5208094,"Activo"
5208095,"Activo"
5208096,"Activo"
5208097,"Activo"
5208098,"Activo"
5208099,"Activo"
5208100,"Activo"
5208101,"Activo"
5208102,"Activo"
5208103,"Activo"
5208104,"Activo"
5208105,"Activo"
5208106,"Activo"
5208107,"Activo"
5208108,"Activo"
5208109,"Activo"
5208110,"Activo"
5208111,"Activo"
5208112,"Activo"
5208113,"Activo"
5208114,"Activo"
5208115,"Activo"
5208116,"Activo"
5208117,"Activo"
5220003,"Activo"
5221001,"Activo"
5221002,"Activo"
5221003,"Activo"
5317001,"Activo"
5404005,"Activo"
5404007,"Activo"
5404010,"Activo"
5404080,"Activo"
5404081,"Activo"
5404082,"Activo"
5411001,"Activo"
5411002,"Activo"
5411003,"Activo"
5411004,"Activo"
5411005,"Activo"
5411006,"Activo"
5411007,"Activo"
5411008,"Activo"
5411009,"Activo"
5411010,"Activo"
5411011,"Activo"
5412001,"Activo"
5422003,"Activo"
5422004,"Activo"
5422005,"Activo"
5422007,"Activo"
5422008,"Activo"
5422011,"Activo"
5422020,"Activo"
5422021,"Activo"
5422083,"Activo"
5422086,"Activo"
5422088,"Activo"
5422090,"Activo"
5422091,"Activo"
5422093,"Activo"
5422094,"Activo"
5422095,"Activo"
5422096,"Activo"
5422097,"Activo"
5422098,"Activo"
5422099,"Activo"
5422100,"Activo"
5426003,"Activo"
5426006,"Activo"
5426009,"Activo"
5426010,"Activo"
5426080,"Activo"
5426081,"Activo"
5426082,"Activo"
5426083,"Activo"
5426084,"Activo"
5426085,"Activo"
5426086,"Activo"
5426087,"Activo"
5601004,"Activo"
5601005,"Activo"
5601006,"Activo"
5601007,"Activo"
5601010,"Activo"
5601014,"Activo"
5601015,"Activo"
5601017,"Activo"
5601019,"Activo"
5601020,"Activo"
5601022,"Activo"
5601023,"Activo"
5601024,"Activo"
5601025,"Activo"
5601029,"Activo"
5601030,"Activo"
5601031,"Activo"
5601032,"Activo"
5601033,"Activo"
5601034,"Activo"
5601035,"Activo"
5601036,"Activo"
5601037,"Activo"
5601038,"Activo"
5601040,"Activo"
5601041,"Activo"
5601042,"Activo"
5601043,"Activo"
5601045,"Activo"
5601046,"Activo"
5601048,"Activo"
5601049,"Activo"
5601050,"Activo"
5601051,"Activo"
5601052,"Activo"
5601053,"Activo"
5601054,"Activo"
5601055,"Activo"
5601056,"Activo"
5601057,"Activo"
5601058,"Activo"
5601059,"Activo"
5601060,"Activo"
5601061,"Activo"
5601062,"Activo"
5601063,"Activo"
5601064,"Activo"
5601065,"Activo"
5601066,"Activo"
5601067,"Activo"
5601068,"Activo"
5601069,"Activo"
5601070,"Activo"
5601071,"Activo"
5601072,"Activo"
5601073,"Activo"
5601074,"Activo"
5601075,"Activo"
5601076,"Activo"
5601077,"Activo"
5601078,"Activo"
5601079,"Activo"
5601080,"Activo"
5601082,"Activo"
5601083,"Activo"
5601084,"Activo"
5601085,"Activo"
5601087,"Activo"
5601088,"Activo"
5601090,"Activo"
5601091,"Activo"
5601092,"Activo"
5601093,"Activo"
5601094,"Activo"
5601095,"Activo"
5601096,"Activo"
5601097,"Activo"
5601098,"Activo"
5601099,"Activo"
5601100,"Activo"
5601101,"Activo"
5601102,"Activo"
5601103,"Activo"
5601104,"Activo"
5601105,"Activo"
5601106,"Activo"
5601107,"Activo"
5601108,"Activo"
5601109,"Activo"
5601110,"Activo"
5601111,"Activo"
5601112,"Activo"
5601113,"Activo"
5601114,"Activo"
5601115,"Activo"
5601116,"Activo"
5601117,"Activo"
5601118,"Activo"
5601119,"Activo"
5601120,"Activo"
5601121,"Activo"
5601122,"Activo"
5601123,"Activo"
5601124,"Activo"
5601125,"Activo"
5601126,"Activo"
5601127,"Activo"
5601128,"Activo"
5601129,"Activo"
5601130,"Activo"
5601131,"Activo"
5601132,"Activo"
5601133,"Activo"
5601134,"Activo"
5601135,"Activo"
5601136,"Activo"
5601137,"Activo"
5601138,"Activo"
5601139,"Activo"
5601140,"Activo"
5601141,"Activo"
5601142,"Activo"
5601143,"Activo"
5601144,"Activo"
5601145,"Activo"
5601146,"Activo"
5601147,"Activo"
5601148,"Activo"
5601149,"Activo"
5601150,"Activo"
5601151,"Activo"
5601152,"Activo"
5601153,"Activo"
5601154,"Activo"
5601155,"Activo"
5601156,"Activo"
5601157,"Activo"
5601158,"Activo"
5601159,"Activo"
5601160,"Activo"
5601161,"Activo"
5601162,"Activo"
5602001,"Activo"
5602002,"Activo"
5602004,"Activo"
5602005,"Activo"
5602006,"Activo"
5602007,"Activo"
5602009,"Activo"
5602011,"Activo"
5602012,"Activo"
5602013,"Activo"
5602020,"Activo"
5602024,"Activo"
5602028,"Activo"
5602035,"Activo"
5602036,"Activo"
5602037,"Activo"
5602040,"Activo"
5602043,"Activo"
5602046,"Activo"
5602051,"Activo"
5602052,"Activo"
5602057,"Activo"
5602059,"Activo"
5602062,"Activo"
5602065,"Activo"
5602067,"Activo"
5602070,"Activo"
5602072,"Activo"
5602080,"Activo"
5602082,"Activo"
5602084,"Activo"
5602087,"Activo"
5602089,"Activo"
5602103,"Activo"
5602121,"Activo"
5602122,"Activo"
5602125,"Activo"
5602126,"Activo"
5602128,"Activo"
5602129,"Activo"
5602130,"Activo"
5602131,"Activo"
5602132,"Activo"
5602133,"Activo"
5602134,"Activo"
5602141,"Activo"
5602153,"Activo"
5602154,"Activo"
5602156,"Activo"
5602158,"Activo"
5602160,"Activo"
5602161,"Activo"
5602162,"Activo"
5602168,"Activo"
5602414,"Activo"
5602415,"Activo"
5602416,"Activo"
5602417,"Activo"
5602418,"Activo"
5602419,"Activo"
5602420,"Activo"
5602421,"Activo"
5602422,"Activo"
5602423,"Activo"
5602424,"Activo"
5603001,"Activo"
5603003,"Activo"
5604002,"Activo"
5606007,"Activo"
5606008,"Activo"
5606009,"Activo"
5606010,"Activo"
5606014,"Activo"
5606016,"Activo"
5606017,"Activo"
5606050,"Activo"
5606056,"Activo"
5606057,"Activo"
5606058,"Activo"
5606059,"Activo"
5606060,"Activo"
5606061,"Activo"
5606062,"Activo"
5606063,"Activo"
5606064,"Activo"
5606065,"Activo"
5606066,"Activo"
5606067,"Activo"
5606068,"Activo"
5606069,"Activo"
5606070,"Activo"
5606071,"Activo"
5606072,"Activo"
5606073,"Activo"
5606074,"Activo"
5606075,"Activo"
5606076,"Activo"
5606077,"Activo"
5606078,"Activo"
5606079,"Activo"
5606080,"Activo"
5606081,"Activo"
5606082,"Activo"
5606083,"Activo"
5606084,"Activo"
5606085,"Activo"
5608001,"Activo"
5608002,"Activo"
5608003,"Activo"
5608004,"Activo"
5608005,"Activo"
5608006,"Activo"
5610001,"Activo"
5611005,"Activo"
5611008,"Activo"
5611009,"Activo"
5611011,"Activo"
5611012,"Activo"
5611013,"Activo"
5611014,"Activo"
5611015,"Activo"
5611016,"Activo"
5612001,"Activo"
5612002,"Activo"
5612003,"Activo"
5612004,"Activo"
5612005,"Activo"
5612007,"Activo"
5612008,"Activo"
5612010,"Activo"
5612011,"Activo"
5612012,"Activo"
5612013,"Activo"
5612014,"Activo"
5612015,"Activo"
5612016,"Activo"
5612017,"Activo"
5612018,"Activo"
5612019,"Activo"
5612020,"Activo"
5612021,"Activo"
5612022,"Activo"
5620001,"Activo"
5620002,"Activo"
5620003,"Activo"
5620004,"Activo"
5620009,"Activo"
5620010,"Activo"
5620011,"Activo"
5620014,"Activo"
5620015,"Activo"
5620017,"Activo"
5620020,"Activo"
5620021,"Activo"
5620022,"Activo"
5620023,"Activo"
5620024,"Activo"
5620026,"Activo"
5620027,"Activo"
5620029,"Activo"
5620030,"Activo"
5620031,"Activo"
5620032,"Activo"
5620033,"Activo"
5620034,"Activo"
5620035,"Activo"
5620036,"Activo"
5620037,"Activo"
5620038,"Activo"
5620039,"Activo"
5620040,"Activo"
5620041,"Activo"
5621001,"Activo"
5621002,"Activo"
5621003,"Activo"
5621004,"Activo"
5621005,"Activo"
5621006,"Activo"
5621008,"Activo"
5621009,"Activo"
5621013,"Activo"
5621017,"Activo"
5621018,"Activo"
5621019,"Activo"
5621020,"Activo"
5621021,"Activo"
5621022,"Activo"
5621023,"Activo"
5621024,"Activo"
5621025,"Activo"
5621026,"Activo"
5621027,"Activo"
5621028,"Activo"
5621029,"Activo"
5621030,"Activo"
5621031,"Activo"
5626001,"Activo"
5801001,"Activo"
5801002,"Activo"
5801003,"Activo"
5801004,"Activo"
5801008,"Activo"
5801009,"Activo"
5801012,"Activo"
5801015,"Activo"
5801016,"Activo"
5801018,"Activo"
5801021,"Activo"
5801022,"Activo"
5801023,"Activo"
5801024,"Activo"
5801026,"Activo"
5801033,"Activo"
5801034,"Activo"
5801035,"Activo"
5801036,"Activo"
5801037,"Activo"
5801038,"Activo"
5801039,"Activo"
5801040,"Activo"
5801042,"Activo"
5801043,"Activo"
5801044,"Activo"
5801046,"Activo"
5801047,"Activo"
5801048,"Activo"
5801049,"Activo"
5801050,"Activo"
5801051,"Activo"
5801052,"Activo"
5801053,"Activo"
5801055,"Activo"
5801056,"Activo"
5801057,"Activo"
5801060,"Activo"
5801061,"Activo"
5801062,"Activo"
5801063,"Activo"
5801064,"Activo"
5801066,"Activo"
5801067,"Activo"
5801069,"Activo"
5801071,"Activo"
5801072,"Activo"
5801074,"Activo"
5801075,"Activo"
5801076,"Activo"
5801077,"Activo"
5801078,"Activo"
5801079,"Activo"
5801081,"Activo"
5801082,"Activo"
5801083,"Activo"
5801084,"Activo"
5801085,"Activo"
5801087,"Activo"
5801088,"Activo"
5801089,"Activo"
5801090,"Activo"
5801091,"Activo"
5801092,"Activo"
5801093,"Activo"
5801094,"Activo"
5801096,"Activo"
5801098,"Activo"
5801099,"Activo"
5801100,"Activo"
5801103,"Activo"
5801107,"Activo"
5801108,"Activo"
5801109,"Activo"
5801110,"Activo"
5801111,"Activo"
5801112,"Activo"
5801113,"Activo"
5801114,"Activo"
5801115,"Activo"
5801116,"Activo"
5801117,"Activo"
5801118,"Activo"
5801119,"Activo"
5801120,"Activo"
5801121,"Activo"
5801122,"Activo"
5801123,"Activo"
5801126,"Activo"
5801128,"Activo"
5801129,"Activo"
5801130,"Activo"
5801132,"Activo"
5801133,"Activo"
5801134,"Activo"
5801135,"Activo"
5801136,"Activo"
5801137,"Activo"
5801139,"Activo"
5801140,"Activo"
5801141,"Activo"
5801142,"Activo"
5801143,"Activo"
5801144,"Activo"
5801145,"Activo"
5801146,"Activo"
5801147,"Activo"
5801148,"Activo"
5801149,"Activo"
5801151,"Activo"
5801152,"Activo"
5801153,"Activo"
5801154,"Activo"
5801155,"Activo"
5801156,"Activo"
5801157,"Activo"
5801158,"Activo"
